FILE_NAME	PEAK_NAME	RETENTION_TIME	MZ	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	232.093_1.9258	1.9258	232.093	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	170.1167_1.9281	1.9281	170.1167	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	124.113_1.9282	1.9282	124.113	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	125.0967_1.9301	1.9301	125.0967	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	210.1093_1.9307	1.9307	210.1093	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	142.1223_1.9314	1.9314	142.1223	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	413.1972_1.9334	1.9334	413.1972	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	477.2329_1.9346	1.9346	477.2329	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	97.1007_1.937	1.937	97.1007	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	152.1063_1.9422	1.9422	152.1063	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	562.2547_1.9433	1.9433	562.2547	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	614.7749_1.9447	1.9447	614.7749	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	603.7851_1.9454	1.9454	603.7851	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	235.1079_1.9458	1.9458	235.1079	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	622.7599_1.9466	1.9466	622.7599	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	615.281_1.956	1.956	615.281	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	675.8115_1.9596	1.9596	675.8115	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	195.0689_1.9666	1.9666	195.0689	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	768.8452_1.9703	1.9703	768.8452	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	645.334_1.9808	1.9808	645.334	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	632.2969_1.9917	1.9917	632.2969	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	437.2383_1.9918	1.9918	437.2383	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	415.255_1.9943	1.9943	415.255	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	451.2171_1.9974	1.9974	451.2171	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	561.1824_1.9989	1.9989	561.1824	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	388.2319_1.999	1.999	388.2319	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	708.2503_1.9991	1.9991	708.2503	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	733.3268_1.9991	1.9991	733.3268	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	389.1323_1.9992	1.9992	389.1323	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	752.3009_1.9992	1.9992	752.3009	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	744.3169_1.9993	1.9993	744.3169	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	501.865_1.9995	1.9995	501.865	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	724.3211_1.9998	1.9998	724.3211	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	759.7861_2.0032	2.0032	759.7861	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	821.3384_2.0034	2.0034	821.3384	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	499.2778_2.027	2.027	499.2778	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	521.2601_2.0284	2.0284	521.2601	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	279.1689_2.0344	2.0344	279.1689	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	535.2381_2.0392	2.0392	535.2381	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	240.16_2.0396	2.0396	240.16	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	808.8269_2.0456	2.0456	808.8269	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	109.1016_2.0614	2.0614	109.1016	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	194.1154_2.0684	2.0684	194.1154	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	481.264_2.0727	2.0727	481.264	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	313.156_2.0764	2.0764	313.156	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	103.0545_2.0765	2.0765	103.0545	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	166.0869_2.0765	2.0765	166.0869	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	335.1388_2.0765	2.0765	335.1388	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	459.2811_2.0766	2.0766	459.2811	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	120.0806_2.0767	2.0767	120.0806	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	505.3766_2.0874	2.0874	505.3766	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	495.2435_2.088	2.088	495.2435	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	565.2876_2.0999	2.0999	565.2876	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	543.3025_2.1021	2.1021	543.3025	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	579.2646_2.1079	2.1079	579.2646	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	255.2431_2.1128	2.1128	255.2431	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	715.3694_2.1241	2.1241	715.3694	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	503.3084_2.145	2.145	503.3084	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	525.2916_2.1465	2.1465	525.2916	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	520.3333_2.1503	2.1503	520.3333	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	539.2702_2.1514	2.1514	539.2702	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	333.1809_2.1651	2.1651	333.1809	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	587.3289_2.1692	2.1692	587.3289	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	604.3563_2.171	2.171	604.3563	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	193.088_2.1721	2.1721	193.088	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	609.3128_2.1772	2.1772	609.3128	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	584.1931_2.1773	2.1773	584.1931	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	179.0713_2.1782	2.1782	179.0713	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	388.2956_2.1798	2.1798	388.2956	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	623.2904_2.1813	2.1813	623.2904	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	759.4035_2.192	2.192	759.4035	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	519.3926_2.1972	2.1972	519.3926	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	674.2488_2.1979	2.1979	674.2488	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	547.3347_2.2125	2.2125	547.3347	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	569.3182_2.214	2.214	569.3182	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	240.0954_2.2181	2.2181	240.0954	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	224.1259_2.2183	2.2183	224.1259	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	564.3609_2.2194	2.2194	564.3609	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	583.2955_2.2239	2.2239	583.2955	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	121.1012_2.2287	2.2287	121.1012	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	648.3835_2.2328	2.2328	648.3835	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	631.3563_2.2362	2.2362	631.3563	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	653.3401_2.2382	2.2382	653.3401	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	667.3165_2.2496	2.2496	667.3165	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	130.0661_2.276	2.276	130.0661	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	608.3865_2.2798	2.2798	608.3865	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	591.3605_2.2822	2.2822	591.3605	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	613.344_2.2836	2.2836	613.344	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	675.3823_2.2963	2.2963	675.3823	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	692.4098_2.2987	2.2987	692.4098	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	627.3243_2.3001	2.3001	627.3243	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	435.215_2.3009	2.3009	435.215	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	293.1843_2.301	2.301	293.1843	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	360.1708_2.3015	2.3015	360.1708	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	697.3674_2.3018	2.3018	697.3674	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	711.3425_2.3095	2.3095	711.3425	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	321.1314_2.3149	2.3149	321.1314	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	135.0808_2.3166	2.3166	135.0808	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	98.9734_2.3175	2.3175	98.9734	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	107.0858_2.3194	2.3194	107.0858	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	457.2282_2.3257	2.3257	457.2282	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	650.2062_2.3259	2.3259	650.2062	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	533.4087_2.326	2.326	533.4087	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	383.102_2.3261	2.3261	383.102	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	657.3716_2.3305	2.3305	657.3716	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	340.1746_2.3345	2.3345	340.1746	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	347.1944_2.3359	2.3359	347.1944	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	635.3881_2.3368	2.3368	635.3881	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	382.1837_2.3463	2.3463	382.1837	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	671.3512_2.3477	2.3477	671.3512	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	719.4111_2.3509	2.3509	719.4111	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	741.3935_2.3526	2.3526	741.3935	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	177.0881_2.3614	2.3614	177.0881	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	736.4377_2.3617	2.3617	736.4377	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	235.1075_2.363	2.363	235.1075	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	479.2411_2.3672	2.3672	479.2411	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	159.077_2.3689	2.3689	159.077	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	709.7653_2.3699	2.3699	709.7653	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	717.7553_2.3737	2.3737	717.7553	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	120.0811_2.3738	2.3738	120.0811	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	497.2017_2.3739	2.3739	497.2017	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	611.2458_2.3749	2.3749	611.2458	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	702.3971_2.3749	2.3749	702.3971	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	654.2555_2.376	2.376	654.2555	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	725.7392_2.3761	2.3761	725.7392	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	324.1568_2.3763	2.3763	324.1568	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	528.2479_2.3771	2.3771	528.2479	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	740.286_2.3783	2.3783	740.286	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	645.7422_2.3807	2.3807	645.7422	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	610.7381_2.3832	2.3832	610.7381	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	710.2646_2.3863	2.3863	710.2646	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	362.1868_2.3946	2.3946	362.1868	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	679.4123_2.3955	2.3955	679.4123	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	701.3977_2.3976	2.3976	701.3977	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	404.1969_2.4	2.4	404.1969	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	696.438_2.4005	2.4005	696.438	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	501.2545_2.4043	2.4043	501.2545	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	585.2733_2.405	2.405	585.2733	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	785.4193_2.4052	2.4052	785.4193	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	780.4627_2.4076	2.4076	780.4627	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	133.0678_2.4089	2.4089	133.0678	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	718.2487_2.4164	2.4164	718.2487	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	286.2018_2.4203	2.4203	286.2018	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	638.7196_2.4313	2.4313	638.7196	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	740.4715_2.4321	2.4321	740.4715	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	745.4226_2.4375	2.4375	745.4226	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	384.1994_2.4398	2.4398	384.1994	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	523.2682_2.443	2.443	523.2682	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	426.2098_2.4441	2.4441	426.2098	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	194.1171_2.4446	2.4446	194.1171	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	416.3294_2.4453	2.4453	416.3294	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	829.4443_2.4494	2.4494	829.4443	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	824.49_2.4504	2.4504	824.49	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	741.4068_2.4565	2.4565	741.4068	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	209.2006_2.4654	2.4654	209.2006	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	545.2816_2.4863	2.4863	545.2816	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	406.2127_2.4953	2.4953	406.2127	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	552.2698_2.4967	2.4967	552.2698	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	789.4509_2.4968	2.4968	789.4509	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	448.2241_2.4995	2.4995	448.2241	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	567.293_2.5049	2.5049	567.293	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	153.1278_2.5073	2.5073	153.1278	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	170.1553_2.5073	2.5073	170.1553	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	135.1176_2.5082	2.5082	135.1176	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	254.1072_2.5082	2.5082	254.1072	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	238.1406_2.5113	2.5113	238.1406	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	574.2842_2.5286	2.5286	574.2842	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	361.2105_2.5315	2.5315	361.2105	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	470.2369_2.5316	2.5316	470.2369	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	428.2264_2.5354	2.5354	428.2264	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	833.4756_2.5376	2.5376	833.4756	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	304.1917_2.5397	2.5397	304.1917	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	589.3072_2.5462	2.5462	589.3072	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	307.2012_2.5469	2.5469	307.2012	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	321.2173_2.5469	2.5469	321.2173	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	596.2957_2.5554	2.5554	596.2957	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	417.2097_2.5593	2.5593	417.2097	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	277.1893_2.5601	2.5601	277.1893	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	492.2496_2.5829	2.5829	492.2496	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	611.3202_2.5829	2.5829	611.3202	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	450.2386_2.5835	2.5835	450.2386	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	618.3089_2.5991	2.5991	618.3089	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	633.3331_2.6125	2.6125	633.3331	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	543.4312_2.6154	2.6154	543.4312	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	472.2516_2.618	2.618	472.2516	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	514.261_2.6215	2.6215	514.261	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	461.2376_2.6234	2.6234	461.2376	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	640.3194_2.6248	2.6248	640.3194	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	655.3466_2.643	2.643	655.3466	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	662.3358_2.6482	2.6482	662.3358	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	644.3527_2.6531	2.6531	644.3527	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	652.8473_2.6531	2.6531	652.8473	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	494.2647_2.6556	2.6556	494.2647	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	536.2758_2.6557	2.6557	536.2758	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	677.3595_2.6745	2.6745	677.3595	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	666.3667_2.6773	2.6773	666.3667	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	459.2336_2.6794	2.6794	459.2336	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	674.8657_2.6808	2.6808	674.8657	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	684.3481_2.6916	2.6916	684.3481	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	558.2889_2.6984	2.6984	558.2889	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	417.3122_2.6987	2.6987	417.3122	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	699.3723_2.6995	2.6995	699.3723	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	516.2782_2.7012	2.7012	516.2782	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	473.9055_2.7041	2.7041	473.9055	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	696.8813_2.7093	2.7093	696.8813	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	688.3785_2.7096	2.7096	688.3785	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	706.3601_2.7167	2.7167	706.3601	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	557.4452_2.7168	2.7168	557.4452	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	333.2158_2.7209	2.7209	333.2158	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	721.3844_2.7215	2.7215	721.3844	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	580.3009_2.7257	2.7257	580.3009	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	538.2891_2.7337	2.7337	538.2891	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	488.5816_2.7338	2.7338	488.5816	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	710.3946_2.734	2.734	710.3946	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	288.2174_2.7367	2.7367	288.2174	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	728.3733_2.7371	2.7371	728.3733	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	718.9005_2.7432	2.7432	718.9005	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	743.3991_2.7482	2.7482	743.3991	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	503.2586_2.7514	2.7514	503.2586	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	363.2209_2.759	2.759	363.2209	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	740.9145_2.7609	2.7609	740.9145	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	335.2331_2.7726	2.7726	335.2331	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	517.9328_2.7784	2.7784	517.9328	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	765.4133_2.7796	2.7796	765.4133	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	762.9323_2.7879	2.7879	762.9323	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	291.205_2.7958	2.7958	291.205	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	124.1123_2.8001	2.8001	124.1123	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	152.1076_2.8008	2.8008	152.1076	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	252.1945_2.8008	2.8008	252.1945	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	269.2234_2.8008	2.8008	269.2234	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	787.4244_2.8037	2.8037	787.4244	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	532.6082_2.804	2.804	532.6082	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	547.2832_2.8216	2.8216	547.2832	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	809.439_2.8312	2.8312	809.439	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	341.2438_2.8322	2.8322	341.2438	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	257.1676_2.834	2.834	257.1676	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	475.2541_2.8387	2.8387	475.2541	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	831.4528_2.8501	2.8501	831.4528	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	561.9594_2.854	2.854	561.9594	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	576.6336_2.872	2.872	576.6336	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	591.3113_2.8795	2.8795	591.3113	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	351.2269_2.8969	2.8969	351.2269	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	519.2809_2.9028	2.9028	519.2809	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	347.2309_2.9273	2.9273	347.2309	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	620.658_2.9337	2.9337	620.658	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	273.1882_2.9354	2.9354	273.1882	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	563.3051_2.942	2.942	563.3051	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	389.2432_2.9564	2.9564	389.2432	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	435.1684_2.9766	2.9766	435.1684	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	585.4768_2.9786	2.9786	585.4768	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	88.0219_2.9795	2.9795	88.0219	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	607.3316_2.9914	2.9914	607.3316	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	305.2213_3.018	3.018	305.2213	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	735.3819_3.0244	3.0244	735.3819	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	651.3587_3.026	3.026	651.3587	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	779.4084_3.0604	3.0604	779.4084	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	695.384_3.0646	3.0646	695.384	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	314.2358_3.065	3.065	314.2358	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	335.2334_3.0792	3.0792	335.2334	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	274.0945_3.0881	3.0881	274.0945	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	823.4343_3.0902	3.0902	823.4343	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	585.2742_3.0958	3.0958	585.2742	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	739.4128_3.0997	3.0997	739.4128	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	365.2419_3.1052	3.1052	365.2419	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	783.4407_3.1331	3.1331	783.4407	
20101220_crc_metabolomics_serum_pos_10_log2.Rda	777.7012_3.1397	3.1397	777.7012	
